"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","TRAVTIME","CAR_USE","BLUEBOOK","TIF","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","predict_prob","predict_target"
NA,NA,0,45,2,14,20757,1,142511,0,0,52,1,3580,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.0171340979202,3.82282896375478,43.4850601641156,0,0.206764992869667,0
NA,NA,0,52,0,0,0,0,0,1,1,29,0,6700,6,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.0524407714467,0,0.022989764148755,0
NA,NA,0,29,1,0,0,1,0,0,1,32,0,4400,6,0,3359,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.8224348147325,8.11969625295725,0.75738294306855,1
NA,NA,0,51,0,13,50446,0,190849,1,0,50,1,26130,10,0,1412,3,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108.723638151571,3.95109941652911,108.717953303552,7.25347038268453,0.331304465053997,0
NA,NA,1,47,0,7,33767,0,153272,1,0,43,1,28140,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,91.3770730682956,3.85440458402599,112.496343561207,0,0.385094107643426,0
NA,NA,0,40,0,13,51778,0,199444,1,0,5,0,14340,4,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,109.957511463708,3.97081606488041,82.4459181350477,0,0.131876176295873,0
NA,NA,0,48,0,8,51778,0,158460,1,1,68,1,21270,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,109.957511463708,3.86893043175845,98.8782594275337,0,0.0717676100137587,0
NA,NA,0,54,0,14,100816,0,281563,1,0,33,0,21680,6,0,0,0,0,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146.733155502983,4.12859270616603,99.7523939529392,0,0.0465975348387639,0
NA,NA,0,56,0,9,19712,0,0,0,1,28,0,10730,6,0,0,0,0,3,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,72.3799683689842,0,72.1284287882198,0,0.143166905665586,0
NA,NA,0,33,0,10,44315,0,193380,0,0,15,0,5930,1,0,0,0,1,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,102.791327861809,3.9569859280346,54.8754650353768,0,0.519125876256675,1
NA,NA,0,40,0,11,21104,0,106870,1,0,29,0,3610,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.5503950150816,3.70050253845601,43.652670779721,0,0.296267085743359,0
NA,NA,0,39,0,12,49652,0,208319,1,1,46,0,10370,6,0,0,0,1,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,107.979325757187,3.99039937412443,71.0025598675616,0,0.175606102097934,0
NA,NA,0,49,0,7,56462,0,173487,1,0,39,0,22720,13,0,5495,1,0,5,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,114.159079843855,3.90874342662071,101.93051976244,8.61177583390219,0.104899472934461,0
NA,NA,0,51,0,11,8260,0,124947,0,1,31,1,15620,6,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.6652196456212,3.76643102997619,85.7604309332472,0,0.376157971071149,0
NA,NA,0,57,0,13,196889,0,484353,0,1,42,1,43250,1,0,9784,2,0,6,15,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,196.064013806922,4.38958340502065,137.14803750923,9.18860587983018,0.467506422741963,0
NA,NA,0,50,0,10,45620,0,170796,1,0,20,0,14790,4,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,104.091253060724,3.90184469848086,83.6286966187517,0,0.0614429392759934,0
NA,NA,0,26,3,15,69789,0,206181,1,0,37,0,11770,1,0,2960,3,0,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,125.129514740816,3.98575038306098,75.2710456784867,7.99328232810159,0.287058876041609,0
NA,NA,0,43,0,13,45355,0,151271,1,0,12,0,10340,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103.829006674031,3.84868521602393,70.9077930273123,0,0.0210653276153589,0
NA,NA,0,40,0,12,43072,0,120442,1,1,38,0,13980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101.532820696681,3.75083456343394,81.4852131691314,0,0.0141488491461878,0
NA,NA,0,45,2,15,135768,0,347575,1,1,22,1,19580,1,0,8176,2,0,6,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.917273851587,4.22803412652544,95.1756056048673,9.00908061416198,0.359710385488469,0
NA,NA,0,34,1,11,51778,1,0,0,0,22,0,20490,4,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,109.957511463708,0,97.1898345529244,0,0.157830659389932,0
NA,NA,0,40,2,14,23095,0,140824,1,0,19,0,7810,1,0,5128,2,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.5181285748977,3.81768827716656,62.3034543910938,8.54266598738927,0.237037790274131,0
NA,NA,0,41,0,9,173557,0,450715,0,1,34,1,22960,7,0,5447,3,0,0,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185.642942825908,4.35402509009425,102.425487197646,8.60300384782935,0.272711859253251,0
NA,NA,0,41,3,12,62943,0,229852,1,1,28,0,27820,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.658689147144,4.03500109051232,111.90477926906,0,0.108059837123156,0
NA,NA,0,40,3,9,17372,0,107484,1,0,33,0,7240,6,0,20134,2,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,68.525935376995,3.70289887434777,60.1643846277023,9.91021487328555,0.601553439993336,1
NA,NA,1,43,2,15,58025,0,211109,1,1,16,1,28840,6,0,0,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,115.516855812527,3.99640287367669,113.777873620993,0,0.172313799983132,0
NA,NA,1,60,2,17,52002,1,242854,0,1,5,1,28140,4,0,0,0,0,0,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.163234901462,4.06016809803864,112.496343561207,0,0.361253022376193,0
NA,NA,0,52,0,11,41408,0,199056,0,0,32,0,5640,4,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,99.8153840877621,3.96994240183693,53.6215874437614,0,0.0349925491690745,0
NA,NA,0,44,0,11,38988,0,152614,0,0,11,0,5700,6,0,525,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,97.2463040649577,3.85253119859552,53.8838115343535,6.26530121273771,0.427521770806844,0
NA,NA,1,41,3,13,257,1,0,0,0,14,0,5630,4,0,7902,1,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.0535312247071,0,53.5777374890079,8.97499771320498,0.31975502158871,0
NA,NA,0,41,2,14,146370,0,381878,1,1,34,0,20420,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172.441085303017,4.27324196063088,97.0366276902152,0,0.0303444221937349,0
NA,NA,0,56,0,12,17546,0,0,0,0,20,0,27740,4,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,68.8222914024348,0,111.756315883922,0,0.0179385366648513,0
NA,NA,2,42,3,12,62386,0,202871,1,1,19,0,11940,4,0,39058,2,0,6,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,119.199032942676,3.97846788414193,75.770297885726,10.5728286024644,0.16838796812108,0
NA,NA,1,42,2,12,38504,0,172963,1,1,34,1,21600,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7217247891976,3.90740756204936,99.5825353857664,0,0.323845807596773,0
NA,NA,0,26,0,9,24722,0,0,0,0,31,0,7900,4,0,1320,2,0,10,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79.8371820691998,0,62.6334146299807,7.18614430452233,0.735668891256152,1
NA,NA,0,22,2,0,0,0,0,1,0,47,0,13000,6,0,7191,1,0,0,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,78.8003026348731,8.88072457615146,0.292735582335725,0
NA,NA,0,50,0,0,0,0,56441,0,0,16,0,12460,4,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.44294591993698,77.2740754295696,0,0.432262299816584,0
NA,NA,0,50,0,12,134293,0,351880,1,1,43,0,15890,1,0,0,0,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,166.129635306039,4.23391941656806,86.4406684435364,0,0.0622057354460654,0
NA,NA,0,45,1,11,73543,0,225263,1,1,46,1,17860,6,0,0,0,0,2,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.000716600897,4.02581630612454,91.2257306759444,0,0.237891142249335,0
NA,NA,0,50,0,13,36504,0,209726,0,0,35,0,15550,6,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.5134066820936,3.99343580003546,85.5830404570935,0,0.525044059736818,1
NA,NA,0,53,0,0,51778,0,72115,1,0,19,0,6800,4,0,7236,3,0,4,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,109.957511463708,3.53962206483412,58.4502817243377,8.88696203486613,0.283646051061875,0
NA,NA,0,64,0,0,0,0,0,0,0,36,0,8750,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65.6546835548336,0,0.131023583995819,0
NA,NA,0,51,0,15,16750,0,142254,1,1,28,0,8280,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67.4525563344312,3.82204932099751,64.0047175295193,0,0.0293271919535961,0
NA,NA,2,40,3,13,51778,0,0,1,0,5,0,6710,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,109.957511463708,0,58.0923682619613,0,0.0375122075282699,0
NA,NA,0,55,0,12,32227,0,134375,1,0,21,0,10220,7,0,4285,2,0,3,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89.5486839511128,3.79751928417491,70.5272358404468,8.36310917603352,0.223805603679551,0
NA,NA,0,51,0,13,27450,0,115618,1,1,40,0,9340,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.5389162806187,3.73354917750901,67.6596754047155,0,0.0202360090776114,0
NA,NA,0,40,0,11,71502,0,213441,1,0,20,1,5500,7,0,0,0,1,0,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.450274412236,4.00136709762555,53.0038235886858,0,0.42846050557606,0
NA,NA,0,49,0,10,88937,0,276837,1,1,56,0,15290,1,0,0,0,0,0,18,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,138.980129509348,4.12070312647992,84.9203647295081,0,0.0859569307141111,0
NA,NA,0,44,1,14,81369,0,226959,1,0,52,0,13760,4,0,28499,2,1,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133.729967102311,4.02922998493033,80.8915389764793,10.2576593662567,0.105214480611077,0
NA,NA,0,34,1,11,82251,0,215483,1,0,46,0,10500,6,0,0,0,1,0,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,134.355711724144,4.00567463609914,71.4115183071474,0,0.277029346270297,0
NA,NA,0,33,1,10,118861,0,270664,1,0,37,0,16690,4,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,157.576718237016,4.11021600479276,88.4203788168724,0,0.00524124510025125,0
NA,NA,0,47,0,0,51778,0,0,1,0,42,0,13860,6,0,4451,2,0,0,13,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,109.957511463708,0,81.162020322953,8.40110871239544,0.178519992832666,0
NA,NA,0,61,0,11,44470,0,215628,1,0,53,0,12850,7,0,0,0,0,6,11,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,102.946851083951,4.00597913065357,78.3798344512363,0,0.136803319139399,0
NA,NA,0,46,0,8,73872,0,245878,1,0,43,0,17550,10,0,0,0,0,3,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,128.248347589484,4.06584972475041,90.4923262705466,0,0.0121264576585773,0
NA,NA,0,54,0,15,43821,0,0,0,0,6,0,11770,1,0,0,0,0,2,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102.293592001455,0,75.2710456784867,0,0.118801040864495,0
NA,NA,0,52,0,13,41137,0,158840,1,1,49,0,14080,6,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,99.5319981992617,3.86997773359729,81.753400095706,0,0.00765478184751281,0
NA,NA,0,29,3,10,30254,0,118302,1,0,30,1,18020,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1322549403081,3.74324373003031,91.6015782986118,0,0.201657800700176,0
NA,NA,0,36,0,9,73430,0,235484,0,1,10,1,12440,4,0,33999,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.915519132634,4.04605366430218,77.2168703387582,10.4341158035983,0.487438933363099,0
NA,NA,1,42,1,15,37586,0,120221,1,1,7,1,23390,1,0,4101,4,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,95.7163888544,3.75005621446722,103.305378262362,8.31922993863233,0.511376046668881,1
NA,NA,0,54,0,13,73985,0,242788,1,1,20,1,33190,6,0,0,0,0,2,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128.333255867492,4.06004339602009,121.390400243331,0,0.133342149356399,0
NA,NA,0,57,0,14,40122,0,171054,0,0,37,0,11210,10,0,9171,1,0,7,15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,98.4610934235775,3.90251027755829,73.5983685395186,9.1239106439778,0.445912375042217,0
NA,NA,0,45,0,13,16736,0,102335,1,0,44,0,7670,11,0,0,0,0,0,9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,67.4281387625389,3.68241502509846,61.786082899393,0,0.266843855088876,0
NA,NA,0,48,0,11,110915,0,350621,1,1,36,0,21290,4,0,0,0,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152.925811153429,4.2322048974701,98.9211097632869,0,0.024027168009192,0
NA,NA,0,49,0,10,138368,0,348250,0,1,37,0,20240,4,0,2758,1,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,168.293926182497,4.22896116639283,96.6413625081218,7.92262357421729,0.183387559312959,0
NA,NA,0,47,0,2,55527,0,0,0,0,81,1,23470,1,0,0,0,0,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113.336637305352,0,103.468114332381,0,0.0947225820189763,0
NA,NA,0,57,0,14,154207,0,408267,1,0,38,0,36180,4,0,0,0,0,2,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,176.379891147571,4.30562996960216,126.314732683076,0,0.100999812384639,0
NA,NA,0,42,1,15,135276,0,332701,1,1,25,0,19230,1,0,0,0,0,0,13,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,166.655091380048,4.20718988825333,94.387492775311,0,0.0721534475951946,0
NA,NA,0,50,0,7,26630,0,158840,0,1,47,0,17290,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.4490612229039,3.86997773359729,89.8718107279856,0,0.111963732100882,0
NA,NA,0,63,0,13,157720,0,449806,1,0,19,0,23570,6,0,0,0,0,3,17,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,178.108633126705,4.35303192827388,103.671114540265,0,0.0655431407739331,0
NA,NA,0,61,0,14,120074,0,0,0,0,17,0,8030,6,0,0,0,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,158.271022340304,0,63.1064669110191,0,0.0171992362186858,0
NA,NA,0,56,3,0,0,0,0,1,0,39,1,7420,6,0,5442,2,0,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60.849385998417,8.6020856584342,0.307225316427709,0
NA,NA,0,32,3,9,51778,1,0,0,0,42,0,1500,6,0,27582,4,0,3,16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.957511463708,0,29.119108217154,10.224954919906,0.607385690017317,1
NA,NA,0,54,0,12,51778,0,296150,1,1,22,0,18680,1,0,0,0,0,1,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109.957511463708,4.15222449644273,93.1332455996451,0,0.0520101187725123,0
NA,NA,1,41,3,0,0,0,65293,1,0,42,0,1500,7,0,19425,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.50009577586023,29.119108217154,9.87436765396228,0.858784492226979,1
NA,NA,0,53,0,0,0,0,134371,1,1,49,0,11450,4,0,0,0,0,4,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.79750651021117,74.320620919089,0,0.0377243514010535,0
NA,NA,0,47,0,13,47213,0,0,0,0,40,0,27260,5,0,1957,3,0,1,16,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,105.649798133006,0,110.860649212343,7.57967882309046,0.293765215971697,0
NA,NA,0,52,0,8,44432,0,149078,0,1,22,0,18100,6,0,0,0,0,0,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,102.90875128587,3.84233946966181,91.788827658544,0,0.147897778205834,0
NA,NA,0,50,0,11,17671,0,130075,1,0,81,0,8840,1,0,5787,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,69.0341636826136,3.78358855681813,65.965140862502,8.66354208775137,0.60817357104376,1
NA,NA,0,52,0,10,146020,0,372705,0,1,40,1,21300,1,0,6730,2,0,3,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,172.262420380963,4.26151743652548,98.9425267949312,8.81447900001071,0.463198354434715,0
NA,NA,0,53,0,9,103645,0,327281,1,1,30,1,17160,6,0,0,0,0,1,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,148.50204629747,4.19938845238959,89.5596665008353,0,0.150056424057847,0
NA,NA,0,41,0,13,72146,0,158840,1,0,38,1,17900,6,0,3736,2,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126.942166911166,3.86997773359729,91.3198621590937,8.22603842948548,0.383682830397689,0
NA,NA,2,42,2,15,161203,0,401918,1,1,36,0,5700,10,0,0,0,0,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,179.801189636399,4.29801109837957,53.8838115343535,0,0.0763700582168155,0
NA,NA,0,44,3,19,71292,0,245771,1,0,14,0,23570,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.2893318946,4.06564974882924,103.671114540265,0,0.115644334781556,0
NA,NA,0,47,0,10,59936,0,183741,0,0,6,0,12190,1,0,6856,3,0,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,117.149057311422,3.93418960500978,76.4975820819524,8.83302530728436,0.326638084508917,0
NA,NA,0,49,0,9,51778,0,158840,1,1,43,1,8670,10,0,0,0,0,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.86997773359729,65.3772733754595,0,0.34174907240122,0
NA,NA,0,47,0,0,0,0,0,0,0,28,1,18040,6,0,0,0,0,6,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,91.6484325758356,0,0.603573667810981,1
NA,NA,0,42,0,10,51778,0,0,0,1,63,0,20200,1,0,0,0,0,1,10,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,109.957511463708,0,96.5532687911076,0,0.311374639218376,0
NA,NA,0,46,0,10,70307,0,226429,1,0,36,1,8870,4,0,0,0,0,0,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125.530823972939,4.02816564789131,66.0682477591728,0,0.310450891595722,0
NA,NA,1,42,3,12,35933,0,148959,1,0,5,0,7240,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93.8704015636227,3.84199276364557,60.1643846277023,0,0.273869804646634,0
NA,NA,0,40,0,9,28747,0,149708,0,1,55,0,10520,3,0,0,0,0,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.2256976568753,3.84417089239668,71.4741922635949,0,0.205355671671943,0
NA,NA,0,51,0,16,51778,0,165641,1,1,7,0,34180,6,0,0,0,0,2,14,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,109.957511463708,3.88835551886784,123.046401970641,0,0.0418072910234828,0
NA,NA,0,55,0,10,20046,0,154672,1,0,57,0,5300,3,0,0,0,0,2,20,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,72.9084734918651,3.85836689128485,52.10641281724,0,0.174566238811095,0
NA,NA,0,53,1,10,37172,1,195043,0,0,5,1,10520,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95.2584470236036,3.96081658303043,71.4741922635949,0,0.484492784067457,0
NA,NA,0,41,0,6,30676,0,150713,1,0,26,0,5600,6,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.6564442526035,3.84707834539234,53.4459351590495,0,0.0148231378129386,0
NA,NA,0,47,0,7,51778,0,234317,0,1,37,0,4210,6,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109.957511463708,4.04378287943566,46.8591111266286,0,0.0179253893866667,0
NA,NA,0,54,0,13,25929,0,187573,1,1,5,1,9490,6,0,0,0,0,2,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,81.5021822757726,3.94337652426409,68.1584528883692,0,0.0373368112926749,0
NA,NA,0,46,0,10,10720,0,0,0,0,16,0,8510,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55.5999424504713,0,64.8182836817623,0,0.0556099889130755,0
NA,NA,0,63,0,12,42862,0,0,0,0,17,0,7800,11,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,101.318176074416,0,62.2666659018937,0,0.49894946237806,0
NA,NA,0,23,3,13,16193,1,0,0,1,36,0,7290,7,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.4719972165603,0,60.3555748342082,0,0.628079456016186,1
NA,NA,0,38,0,13,146981,0,384011,1,0,46,0,21900,7,0,0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,172.752403595116,4.27593243433494,100.217770496037,0,0.0732032398383138,0
NA,NA,0,44,0,11,42275,0,190963,1,1,34,1,11330,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.715011311366,3.9513660387489,73.9605255383477,0,0.306651103154029,0
NA,NA,0,47,0,13,113356,0,380945,1,0,9,1,16580,6,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154.374112530024,4.27206092232821,88.1512482817612,0,0.0111283135760798,0
NA,NA,0,29,1,12,95884,1,0,0,0,16,1,31520,4,0,4394,1,0,5,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.580704529156,0,118.535447133332,8.38822281011928,0.415752756211224,0
NA,NA,0,43,0,14,54067,0,168626,1,1,5,1,6910,6,0,7076,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112.036536370284,3.89621104194659,58.8842814503755,8.86460536807578,0.355497380604845,0
NA,NA,0,54,0,14,51778,0,293118,1,0,27,1,33200,7,0,0,0,0,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109.957511463708,4.14739883388962,121.407259668227,0,0.182233514983992,0
NA,NA,0,66,0,8,47667,0,179034,1,0,11,0,14500,3,0,0,0,0,2,12,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,106.088501722598,3.92266945020337,82.8687234915758,0,0.145032188253751,0
NA,NA,0,39,0,11,80021,0,264048,0,1,41,1,9500,10,0,7014,3,0,3,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132.7661375498,4.09873807097764,68.1915531292062,8.85580599253656,0.48619486805301,0
NA,NA,0,45,0,12,103249,0,158840,0,1,6,1,31920,1,0,0,0,0,0,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148.25610114433,3.86997773359729,119.22655322413,0,0.184353852704576,0
NA,NA,0,62,0,11,0,0,0,1,0,39,0,28120,1,0,3804,2,0,3,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,112.459477355419,8.24407127029579,0.110582088530031,0
NA,NA,0,60,0,13,22796,0,140908,1,1,52,0,9780,13,0,9818,3,0,3,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.0819680892873,3.81794553384402,69.1108464404825,9.19207456316929,0.141221607172747,0
NA,NA,0,43,0,12,89575,0,233553,1,1,32,1,16930,1,0,0,0,0,3,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.410951615347,4.04229082495984,89.0042731084106,0,0.259311280876941,0
NA,NA,0,43,1,16,59379,0,188278,1,0,38,0,17110,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,116.676404321211,3.94504854884582,89.4392717581363,0,0.172004844240139,0
NA,NA,1,42,3,7,40036,0,190348,1,1,55,1,9700,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98.3696541952428,3.94992600486417,68.8496551763726,0,0.108007012517999,0
NA,NA,0,51,0,11,61046,0,158840,1,0,12,1,23520,9,0,0,0,0,4,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,118.083596732651,3.86997773359729,103.569672587473,0,0.0824467565329974,0
NA,NA,0,38,0,14,37999,0,171351,1,1,43,1,6120,11,0,37481,2,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,96.1703836565187,3.90327536579251,55.6791255013684,10.5316160967216,0.383788873239586,0
