"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","TRAVTIME","CAR_USE","BLUEBOOK","TIF","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","predict_prob","predict_target","TARGET_AMT1"
NA,NA,0,40,0,0,0,0,0,0,0,40,1,5500,17,0,0,0,1,5,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53.0038235886858,0,0.848690788220755,1,3267.0408066347
NA,NA,0,25,1,9,51778,1,0,0,0,12,0,7530,3,0,4885,3,0,3,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,109.957511463708,0,61.26359585198,8.49412925181769,0.606265709366619,1,2965.19777791155
NA,NA,0,45,1,11,29836,1,130714,0,1,28,1,10240,4,0,0,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,86.60893118641,3.78568433373909,70.5908286498773,0,0.619240585059412,1,3077.10134084748
NA,NA,0,52,0,0,0,0,0,1,0,62,1,19240,17,0,6902,2,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.4101170798826,8.83971137870348,0.655736060855425,1,2384.57078559507
NA,NA,0,61,0,11,53354,0,0,0,0,41,0,1500,7,0,0,0,0,0,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.394386061439,0,29.119108217154,0,0.512294506326014,1,1759.72672791693
NA,NA,0,47,0,11,3663,0,122332,1,0,57,1,9310,1,0,1348,2,0,4,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34.9253997587344,3.75743977706238,67.5594029583918,7.20711885620776,0.825609083020609,1,3569.47945188574
NA,NA,0,47,0,6,32267,0,0,0,0,63,0,18210,1,0,0,0,1,6,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.5967938527907,0,92.0455686305606,0,0.828421666512801,1,3851.82490218429
NA,NA,2,37,2,10,47473,0,190556,1,1,37,1,9950,4,0,2981,2,0,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105.901329241684,3.95041350197103,69.6620804104219,8.00034949532468,0.744147659203951,1,3320.59915170168
NA,NA,0,59,0,11,2238,0,96941,1,0,32,0,7620,1,0,2490,2,0,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28.215608165655,3.65995164005261,61.600075121389,7.82043951526218,0.525508831548942,1,1732.52192249234
NA,NA,0,41,2,11,0,1,158840,0,0,19,0,14540,1,0,3641,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.86997773359729,82.9740314090475,8.20028826028755,0.718704999851624,1,2630.46717592738
NA,NA,0,29,1,0,0,1,0,0,1,32,0,4400,6,0,3359,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.8224348147325,8.11969625295725,0.75738294306855,1,3445.04778718813
NA,NA,0,33,0,10,44315,0,193380,0,0,15,0,5930,1,0,0,0,1,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,102.791327861809,3.9569859280346,54.8754650353768,0,0.519125876256675,1,1592.28659374468
NA,NA,0,40,3,9,17372,0,107484,1,0,33,0,7240,6,0,20134,2,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,68.525935376995,3.70289887434777,60.1643846277023,9.91021487328555,0.601553439993336,1,2161.70807087417
NA,NA,0,26,0,9,24722,0,0,0,0,31,0,7900,4,0,1320,2,0,10,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79.8371820691998,0,62.6334146299807,7.18614430452233,0.735668891256152,1,3540.23985059374
NA,NA,0,50,0,13,36504,0,209726,0,0,35,0,15550,6,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.5134066820936,3.99343580003546,85.5830404570935,0,0.525044059736818,1,1930.53107641181
NA,NA,1,42,1,15,37586,0,120221,1,1,7,1,23390,1,0,4101,4,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,95.7163888544,3.75005621446722,103.305378262362,8.31922993863233,0.511376046668881,1,2639.42997861816
NA,NA,0,32,3,9,51778,1,0,0,0,42,0,1500,6,0,27582,4,0,3,16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.957511463708,0,29.119108217154,10.224954919906,0.607385690017317,1,3593.66250690277
NA,NA,1,41,3,0,0,0,65293,1,0,42,0,1500,7,0,19425,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.50009577586023,29.119108217154,9.87436765396228,0.858784492226979,1,2409.85296280269
NA,NA,0,50,0,11,17671,0,130075,1,0,81,0,8840,1,0,5787,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,69.0341636826136,3.78358855681813,65.965140862502,8.66354208775137,0.60817357104376,1,2023.92903930385
NA,NA,0,47,0,0,0,0,0,0,0,28,1,18040,6,0,0,0,0,6,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,91.6484325758356,0,0.603573667810981,1,3617.5900304623
NA,NA,0,23,3,13,16193,1,0,0,1,36,0,7290,7,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.4719972165603,0,60.3555748342082,0,0.628079456016186,1,2646.17152440605
NA,NA,0,47,0,14,40777,0,158840,1,0,36,1,10280,6,0,20372,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.1539026327171,3.86997773359729,70.7178137358733,9.9219657737819,0.721074497904681,1,3225.44310723872
NA,NA,2,42,2,12,110240,0,278571,1,1,46,1,16720,4,0,4925,1,0,3,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152.522134891648,4.12361164185212,88.4936120108558,8.50228257868048,0.70309615504897,1,3422.3138875478
NA,NA,0,33,2,14,28403,0,101889,1,0,53,0,15420,1,0,1037,3,0,12,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.7825948802405,3.68059799226955,85.2524554192839,6.94505106372583,0.692745675429882,1,3898.76078719715
NA,NA,0,49,0,10,64884,0,0,0,0,33,0,12890,3,0,864,3,0,3,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,121.242696731424,0,78.4922168311642,6.76272950693188,0.501620234084003,1,2490.94915315462
NA,NA,1,39,1,14,51778,0,178545,1,0,40,1,11780,6,0,8156,2,0,5,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.92145728959547,75.3005206234338,9.00663173330058,0.637327605699401,1,3699.60344968138
NA,NA,1,39,2,13,31924,1,0,0,1,50,0,11300,11,0,3774,2,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89.1831467165136,0,73.8701808802428,8.23615566168312,0.621980892739215,1,2587.41737259667
NA,NA,0,57,0,16,7280,0,0,1,1,14,1,36360,1,0,15724,2,1,6,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0221938174097,0,126.604052157665,9.66300708156864,0.521417341257986,1,3084.36671866604
NA,NA,0,29,1,12,22819,1,145084,0,0,12,0,7160,1,0,4428,2,0,1,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.1156336383686,3.83056649636649,59.8569940508119,8.3959291039232,0.517207376906116,1,2574.90299338498
NA,NA,3,44,4,0,0,1,0,0,0,17,0,1500,3,0,2602,3,0,8,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29.119108217154,7.86441990499457,0.972801071763021,1,5373.64718382015
NA,NA,0,28,4,7,3985,0,0,1,0,24,0,4700,6,0,13538,3,1,7,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36.2230875079019,0,49.2988867732229,9.51332968849511,0.757333310248769,1,2892.63031460608
NA,NA,0,36,3,0,0,0,0,1,0,58,1,5100,1,0,0,0,0,3,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51.1905565385007,0,0.649568478486994,1,2872.45080827849
NA,NA,0,50,0,13,124092,0,0,0,0,46,0,14880,1,0,1597,2,1,7,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160.542883316244,0,83.862914472766,7.37650812632622,0.567863841190794,1,3287.15012463227
NA,NA,1,41,3,15,6232,0,0,1,0,40,0,14370,1,0,6953,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43.961619554653,0,82.5253870937811,8.84707231256781,0.605298183795308,1,2193.63449103151
NA,NA,2,44,4,17,51778,0,228661,1,1,26,1,6420,6,0,3494,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,4.03263306862677,56.9211476695895,8.15908865466791,0.645452179669869,1,3131.63968634777
NA,NA,0,55,0,9,17206,0,171616,1,0,27,0,7000,6,0,25033,1,1,2,8,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,68.2416320461328,3.90395702793482,59.2366099651183,10.127990179888,0.530756224876267,1,1782.83887756032
NA,NA,1,42,2,11,47880,1,208837,0,0,33,0,6290,1,0,3224,2,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,106.293508753784,3.99151937208433,56.3868647687671,8.07868822922987,0.903731510473439,1,3875.53398478442
NA,NA,0,30,3,0,0,1,0,0,0,30,0,10160,5,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70.3360539238827,0,0.6894237206243,1,3243.28928736558
NA,NA,2,42,2,11,4913,1,0,0,0,47,1,7130,1,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,39.6600400898305,0,59.7412455856098,0,0.92713039308843,1,4949.12320953597
NA,NA,1,36,2,8,88236,1,0,0,0,20,0,13920,1,0,4432,1,0,2,13,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,138.504740076272,0,81.3238044632303,8.39683183474505,0.536689109779118,1,3116.58158573238
NA,NA,0,47,0,11,65136,0,218705,1,0,59,1,12710,1,0,5468,2,0,3,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,121.446367604259,4.012398269629,77.9850040072441,8.60685106334677,0.555385641847214,1,3139.56347924627
NA,NA,0,37,0,4,32542,0,109803,1,0,37,0,11490,1,0,43599,2,1,7,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,89.9266378076174,3.71184134796728,74.4402003320424,10.6828124293371,0.568939595328818,1,3157.94280513049
NA,NA,1,42,1,11,53357,0,209447,1,1,18,1,26810,1,0,6517,1,0,8,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,111.397098116785,3.99283513348388,110.013208581474,8.78232285939751,0.63624936198604,1,3282.52263128208
NA,NA,0,40,1,0,0,0,104638,1,0,58,0,7180,1,0,1035,3,0,4,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.69168728382028,59.934014529407,6.94312242281943,0.586700313969121,1,2533.41318266919
NA,NA,0,47,0,10,52456,0,234158,1,1,63,1,9830,1,0,4215,3,0,3,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.578656453613,4.04347271618939,69.2735065516382,8.3466420902212,0.567685255694599,1,3118.80474564121
NA,NA,0,38,0,11,20148,0,0,0,0,50,0,5300,7,0,14850,3,1,10,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,73.0688767086137,0,52.10641281724,9.60582248203094,0.867111946335939,1,4507.70985609955
NA,NA,0,33,2,13,28329,1,0,0,0,32,0,8010,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.6868791749965,0,63.0339597284602,0,0.578526224420726,1,2661.43320747426
NA,NA,0,35,2,10,13365,1,0,0,0,38,1,5690,4,0,4792,1,0,6,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61.1708564421278,0,53.8402111967528,8.47491179915963,0.84948906636003,1,4414.82782553704
NA,NA,1,45,2,15,59763,1,193504,0,1,84,1,6000,1,0,12751,3,1,2,8,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,117.002522498139,3.95727256328892,55.1731432149459,9.45344340103,0.950414651395912,1,5327.26842116145
NA,NA,0,35,2,12,60755,1,0,0,0,44,0,11080,11,0,5208,3,0,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117.839534136981,0,73.203665781741,8.55814317774519,0.664634661123307,1,3693.36329489011
NA,NA,0,43,0,7,119579,0,331156,0,0,27,1,17760,4,0,10137,1,0,5,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.988173833776,4.2049776032594,90.9899036652239,9.2240460190323,0.506402466355423,1,3372.31502988975
